ID,Name,Host ID,Host Name,Host Since,Host Location,Host Response Time,Host Response Rate,Host Acceptance Rate,Host Is Superhost,Host Listings Count,Host Has Profile Pic,Host Identity Verified,City,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Number Of Reviews,First Review,Last Review,Instant Bookable,Cancellation Policy,Reviews Per Month,City Bins,superhost_Yes,verified_Yes,property_Apartment,property_Bed & Breakfast,property_Boat,property_Condominium,property_House,property_Loft,property_Townhouse,property_Villa,room_Entire home/apt,room_Private room,room_Shared room,bed_Airbed,bed_Couch,bed_Futon,bed_Pull-out Sofa,bed_Real Bed,instabook_Yes,cancel_flexible,cancel_moderate,cancel_strict,cancel_super_strict_30,citybins_Boston,citybins_Brookline,citybins_Cambridge,citybins_Charlestown,citybins_Jamaica Plain,citybins_Other,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Guests Not Included,Guests per Bed,Accommodates per Bathroom
12489916,Penthouse in Back Bay,65907845,Douglas,4/5/2019,"Boston, Massachusetts, United States",within a few hours,1.0,0.5,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,281.0,200.0,83.0,0,0,4,12,4/23/2019,7/20/2019,No,moderate,2.61,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.775,10.0,8.875,10.0,9.999999999999998,10.0,10.0,4,0.0,2.0
5601743,"Beautiful, Expansive Space in JP",19280995,Kaitlin,7/31/2017,"Boston, Massachusetts, United States",within a few hours,0.73,1.0,No,4,Yes,Yes,Boston,House,Private room,2,1.0,1.0,1.0,Real Bed,46.0,200.0,50.0,2,25,2,18,9/3/2018,8/31/2019,Yes,strict,1.46,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,7.975000000000001,7.75,6.625,8.875,8.5,8.875,7.75,0,2.0,2.0
13995573,Rare Luxury Three Bedroom in New Buildin,6103953,Josh,4/25/2016,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,4,Yes,Yes,Boston,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,525.0,500.0,150.0,1,0,2,1,8/17/2019,8/17/2019,Yes,strict,1.0,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,7.75,10.0,10.0,7.75,7.0,7.75,7.75,7,0.25,4.0
12290886,South End Suite Vacation Rental M365-1,32532791,Marie,5/2/2018,"Boston, Massachusetts, United States",within an hour,1.0,0.91,No,37,Yes,No,Boston,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,215.0,0.0,25.0,2,25,3,2,7/15/2019,7/23/2019,No,strict,1.09,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.75,8.875,10.0,10.0,9.999999999999998,10.0,10.0,2,1.0,4.0
4489920,"Lux 1BR near Charles St w/pool, gym",9419684,Mike,10/13/2016,"New York, New York, United States",within a few hours,0.96,0.68,No,313,Yes,Yes,Boston,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,209.0,0.0,100.0,1,0,10,1,11/9/2017,11/9/2017,No,moderate,0.04,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,2,0.5,3.0
11454147,1 br Walking Distance to Fenway,18202088,Beantown Suites,7/15/2017,"Boston, Massachusetts, United States",within a few hours,0.97,0.81,No,21,Yes,Yes,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,209.0,0.0,50.0,1,5,2,13,4/2/2019,8/8/2019,No,moderate,2.45,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.775,10.0,10.0,8.875,8.5,10.0,10.0,1,1.0,2.0
2880944,2BD Pond-side condo in JP,5052732,Josh+Kate,2/11/2016,"Boston, Massachusetts, United States",within a day,1.0,1.0,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,185.0,0.0,75.0,1,0,5,4,7/19/2017,7/27/2019,No,flexible,0.15,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,3,0.5,2.0
2410846,"Sunney, Beacon Hill one bedroom",3137257,Furnished Rentals,8/2/2015,"Boston, Massachusetts, United States",within a few hours,0.97,0.84,No,11,Yes,Yes,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,500.0,200.0,1,0,14,6,6/14/2017,6/1/2019,No,strict,0.22,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.875,8.875,8.875,10.0,9.999999999999998,10.0,8.875,1,1.0,2.0
3131519,6# Minutes to Boston-Basic Bedroom,6331373,Quinn-May,5/10/2016,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,20,Yes,Yes,Cambridge,House,Private room,2,1.0,1.0,1.0,Real Bed,72.0,100.0,20.0,1,15,1,8,6/1/2017,9/1/2018,No,strict,0.29,Cambridge,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8.875,10.0,8.875,10.0,9.999999999999998,8.875,8.875,1,1.0,2.0
10811,Back Bay Studio on Marlborough St-,38997,Michelle,9/15/2012,US,within a day,0.78,0.73,No,7,Yes,No,Boston,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,165.0,0.0,100.0,1,0,1,3,1/8/2019,6/1/2019,No,strict,0.37,Boston,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.537500000000001,8.875,10.0,8.875,7.0,10.0,8.875,1,1.0,2.0
2657905,Boston Best One Bdrm duplex (h2c),5578043,Dror,3/21/2016,"New York, New York, United States",within an hour,1.0,1.0,No,11,Yes,No,Boston,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,99.0,300.0,85.0,2,25,1,49,5/15/2017,8/23/2019,Yes,strict,1.74,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,8.65,8.875,8.875,8.875,8.5,10.0,8.875,1,2.0,3.0
12130434,Furnished 2BR At The Vesta,25188,Seamless,7/9/2012,US,within a few hours,0.89,0.45,No,558,Yes,Yes,Boston,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,349.0,0.0,150.0,1,0,4,2,7/29/2019,8/26/2019,No,super_strict_30,1.46,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8.875,8.875,7.75,8.875,7.0,10.0,7.75,3,0.5,2.0
11431331,"1085 Boylston St. ARTlab, 1 Bed Apt, Bos",20857768,Adam,9/1/2017,"Boston, Massachusetts, United States",within a few hours,1.0,0.67,No,15,Yes,Yes,Boston,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,289.0,0.0,0.0,1,0,4,11,3/17/2019,8/12/2019,No,moderate,1.89,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.2125,8.875,10.0,10.0,8.5,8.875,8.875,2,1.0,3.0
14682931,"Fresh, Clean and Green Private Room",30490577,Lori,4/1/2018,"Boston, Massachusetts, United States",within an hour,1.0,1.0,Yes,3,Yes,Yes,Boston,Bed & Breakfast,Private room,1,1.5,1.0,1.0,Real Bed,80.0,0.0,15.0,1,0,1,1,9/5/2019,9/5/2019,Yes,strict,1.0,Boston,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.0,0.6666666666666666
196806,"Comfy couch, Centrally located",958639,Larry,8/10/2014,"Boston, Massachusetts, United States",within an hour,1.0,1.0,Yes,2,Yes,Yes,Boston,Apartment,Shared room,1,1.0,1.0,1.0,Couch,79.0,0.0,25.0,1,0,4,41,8/21/2014,8/21/2019,No,moderate,0.67,Boston,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.775,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.0,1.0
5755910,Boston/gym/family friendly,29859334,Joy,3/22/2018,"Boston, Massachusetts, United States",within a day,0.7,0.67,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,180.0,250.0,80.0,4,20,3,5,7/11/2018,8/18/2019,No,strict,0.35,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.55,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.3333333333333333,2.0
13709190,Cozy room at the heart of Boston,47492498,Mohab,10/25/2018,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,2,Yes,No,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,89.0,0.0,0.0,2,25,2,20,6/28/2019,9/1/2019,No,flexible,8.33,Boston,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.6375,8.875,7.75,8.875,8.5,10.0,8.875,0,2.0,2.0
951480,Elegant 2BRs - Fenway Area,25188,Seamless,7/9/2012,US,within a few hours,0.89,0.45,No,558,Yes,Yes,Boston,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,349.0,0.0,150.0,1,0,3,1,2/10/2017,2/10/2017,No,super_strict_30,0.03,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10.0,7.75,7.75,10.0,9.999999999999998,10.0,7.75,3,0.5,2.0
3410087,Back Bay Boston Studio,17194624,Bernie,6/23/2017,US,within a day,0.96,0.95,No,4,Yes,No,Boston,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,119.0,0.0,15.0,1,0,2,80,7/12/2017,9/6/2019,No,strict,3.05,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.0875,8.875,7.75,8.875,7.0,10.0,7.75,1,1.0,2.0
3866526,k Best Room Boston,8139434,Ari,8/12/2016,"Boston, Massachusetts, United States",within an hour,1.0,0.95,Yes,13,Yes,Yes,Boston,House,Private room,2,2.0,1.0,1.0,Real Bed,120.0,0.0,0.0,1,20,6,25,2/28/2019,7/21/2019,No,flexible,3.91,Boston,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,1,1.0,1.0
4750791,South End St George: by Spare Suite,508268,Richard,4/13/2014,"Boston, Massachusetts, United States",within a few hours,1.0,0.87,Yes,12,Yes,No,Boston,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,239.0,0.0,0.0,2,25,3,16,3/28/2018,9/1/2019,No,strict,0.91,Boston,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.2125,10.0,10.0,10.0,9.999999999999998,10.0,8.875,2,2.0,4.0
7527864,Great Private Room in Beacon Hill,29187425,Olja,3/10/2018,"Boston, Massachusetts, United States",within a few hours,1.0,0.92,No,2,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,200.0,60.0,1,10,3,20,9/11/2018,8/25/2019,No,moderate,1.66,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.325,8.875,10.0,10.0,9.999999999999998,10.0,8.875,1,1.0,2.0
3867014,Luxury Living in Kendall Square,18202088,Beantown Suites,7/15/2017,"Boston, Massachusetts, United States",within a few hours,0.97,0.81,No,21,Yes,Yes,Cambridge,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,270.0,0.0,50.0,1,5,2,7,9/14/2017,7/31/2019,No,strict,0.29,Cambridge,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8.7625,8.875,10.0,8.875,7.0,10.0,8.875,1,1.0,2.0
13218729,1BR - Waterside Place,25188,Seamless,7/9/2012,US,within a few hours,0.89,0.45,No,558,Yes,Yes,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,299.0,0.0,200.0,1,0,7,1,7/1/2019,7/1/2019,No,super_strict_30,0.43,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5.5,10.0,10.0,7.75,7.0,5.5,7.75,1,1.0,2.0
14071446,Twins in a peaceful room.,18896448,Sandy,7/24/2017,"Massachusetts, United States",within an hour,1.0,1.0,No,2,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,65.0,0.0,0.0,1,0,1,2,7/22/2019,7/24/2019,No,flexible,1.25,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,1,0.5,2.0
10227043,2 BR 2 Bath Luxury Apmt in SouthEnd,39338110,Bobbi,7/22/2018,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,350.0,0.0,50.0,1,0,2,33,1/13/2019,8/31/2019,No,strict,4.16,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.775,10.0,10.0,10.0,9.999999999999998,10.0,8.875,3,0.5,2.0
10881994,Everybody's favorite! BACK BAY FENW,21184200,Paige,9/9/2017,"Boston, Massachusetts, United States",within an hour,0.99,0.81,No,30,Yes,Yes,Boston,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,207.0,99.0,50.0,3,50,1,26,3/11/2019,8/8/2019,No,strict,4.31,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.425,7.75,8.875,8.875,8.5,10.0,7.75,3,1.5,6.0
9382898,Room in a historic neighborhood,48677395,Andrew,11/9/2018,"Boston, Massachusetts, United States",within a day,1.0,1.0,No,1,Yes,Yes,Boston,Condominium,Private room,3,2.0,1.0,1.0,Real Bed,35.0,0.0,15.0,2,15,1,49,2/3/2019,8/22/2019,No,strict,6.77,Boston,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.65,8.875,8.875,8.875,7.0,8.875,8.875,1,2.0,1.5
6927063,Big Beautiful Room Near Fenway Park,13366252,Ori,3/20/2017,"Tel Aviv, Israel",within a few hours,1.0,0.93,No,1,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,69.0,0.0,0.0,1,40,6,7,6/23/2018,7/13/2019,No,flexible,0.48,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.2125,10.0,7.75,8.875,9.999999999999998,8.875,7.75,1,1.0,2.0
8614167,Boston apartment with 2 double beds,45290513,Carly,9/27/2018,"Boston, Massachusetts, United States",within a day,0.85,0.8,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,275.0,500.0,100.0,3,125,3,7,4/20/2019,7/10/2019,No,strict,1.49,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.6625,8.875,8.875,10.0,9.999999999999998,10.0,8.875,0,1.5,3.0
14756269,2BR Apt Near T Stops/I95/Boston Logan Ai,42698490,Monica,8/26/2018,"Boston, Massachusetts, United States",within a few hours,1.0,1.0,No,2,Yes,Yes,Boston,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,225.0,0.0,0.0,1,0,1,1,9/5/2019,9/5/2019,No,moderate,1.0,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.5,3.25,1.0,5.5,7.0,3.25,5.5,4,0.5,5.0
3988018,Sports Room/Near Subway/Free Passes,1480518,Lisa,12/6/2014,"Boston, Massachusetts, United States",within an hour,1.0,1.0,Yes,4,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,75.0,0.0,0.0,2,25,1,173,9/6/2017,8/12/2019,Yes,flexible,7.09,Boston,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,8.875,10.0,0,1.0,2.0
2246959,Lux 2BR in Post-War building,9419684,Mike,10/13/2016,"New York, New York, United States",within a few hours,0.96,0.68,No,313,Yes,Yes,Boston,Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,363.0,0.0,100.0,1,0,3,22,3/20/2017,8/23/2019,No,moderate,0.73,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8.9875,8.875,8.875,8.875,8.5,10.0,8.875,4,0.3333333333333333,3.333333333333333
12492474,Stay with Fun Family,67637928,Yuki,4/17/2019,"Boston, Massachusetts, United States",within a few hours,1.0,1.0,No,2,Yes,Yes,Boston,House,Private room,1,1.0,1.0,1.0,Real Bed,45.0,0.0,0.0,1,40,14,3,6/11/2019,8/13/2019,No,moderate,1.01,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,8.875,10.0,0,1.0,1.0
11397511,Beautiful Bedroom in the South End,53312551,Valeria,1/3/2019,"Boston, Massachusetts, United States",within a day,1.0,0.95,Yes,1,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,180.0,0.0,0.0,1,0,2,18,4/5/2019,9/5/2019,No,strict,3.46,Boston,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.55,10.0,10.0,10.0,9.999999999999998,10.0,8.875,1,1.0,2.0
11397952,"Sunny Room, Spacious 1901 Victorian",49787594,Jeffrey,11/23/2018,"Boston, Massachusetts, United States",within a few hours,1.0,1.0,Yes,1,Yes,Yes,Boston,House,Private room,2,1.0,1.0,1.0,Real Bed,64.0,0.0,7.0,1,10,1,21,3/20/2019,8/18/2019,No,strict,3.66,Boston,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,10.0,10.0,1,1.0,2.0
11441717,"Clean, Quiet, and Comfortable",56874023,Erin,1/30/2019,"Boston, Massachusetts, United States",within a few hours,0.61,1.0,No,2,Yes,Yes,Boston,House,Private room,1,2.0,1.0,1.0,Real Bed,45.0,0.0,0.0,1,0,30,10,4/2/2019,8/3/2019,No,flexible,1.89,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.55,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.0,0.5
12253499,Cafe-Style Studio Allston Brookline,65973859,Saudiyah,4/5/2019,US,within a few hours,1.0,0.9,No,1,Yes,No,Boston,Apartment,Entire home/apt,1,1.0,0.0,1.0,Futon,95.0,0.0,0.0,1,0,1,6,4/17/2019,8/26/2019,No,flexible,1.25,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9.2125,8.875,10.0,10.0,9.999999999999998,8.875,8.875,0,1.0,1.0
12599820,North End Furnished Condo!,68369590,David,4/22/2019,"Cambridge, Massachusetts, United States",within an hour,1.0,0.8,No,1,Yes,Yes,Boston,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,100.0,0.0,1,0,2,3,5/2/2019,8/27/2019,No,moderate,0.7,Boston,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,1,1.0,2.0
13861258,Shared room in vibrant South Dorchester,50782486,Payton,12/7/2018,US,within an hour,1.0,1.0,No,2,Yes,No,Boston,Condominium,Shared room,1,1.0,1.0,1.0,Real Bed,51.0,0.0,0.0,1,0,1,1,7/8/2019,7/8/2019,No,flexible,0.48,Boston,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.0,1.0
12932001,Beautiful house in Jamaica Plain,9155267,Derek,9/30/2016,"San Miguel de Allende, Guanajuato, Mexico",within a few hours,1.0,1.0,No,1,Yes,Yes,Jamaica Plain,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,300.0,500.0,50.0,1,0,4,3,7/1/2019,8/9/2019,No,strict,1.3,Jamaica Plain,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,5,0.3333333333333333,4.0
13064781,Navy Yard Loft,22548550,Kristen,10/13/2017,"Boston, Massachusetts, United States",within a day,0.7,0.7,No,1,Yes,No,Boston,Condominium,Entire home/apt,3,1.0,0.0,1.0,Real Bed,150.0,0.0,0.0,1,0,1,10,5/31/2019,9/4/2019,No,flexible,3.0,Boston,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.775,10.0,10.0,10.0,9.999999999999998,10.0,10.0,2,1.0,3.0
3946215,"Simple, Quiet & Comfy. South Boston",20447366,Jason,8/22/2017,"Boston, Massachusetts, United States",within an hour,1.0,0.99,Yes,2,Yes,Yes,Boston,Apartment,Private room,1,1.0,1.0,1.0,Airbed,40.0,100.0,14.0,1,0,1,101,11/14/2017,8/20/2019,Yes,moderate,4.57,Boston,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,9.55,10.0,10.0,10.0,9.999999999999998,8.875,10.0,0,1.0,1.0
9953144,Private room near Boston University for ,50646598,Alena,12/5/2018,"Boston, Massachusetts, United States",within a few hours,1.0,0.63,No,9,Yes,Yes,Boston,House,Private room,1,1.5,1.0,1.0,Real Bed,58.0,0.0,60.0,1,0,1,3,3/19/2019,7/21/2019,No,strict,0.52,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,7.75,10.0,0,1.0,0.6666666666666666
5719606,Stunning 2-Bed/2-Bath Townhouse in Histo,3432624,Alex,8/31/2015,"Boston, Massachusetts, United States",within a few hours,1.0,0.85,No,4,Yes,Yes,Charlestown,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,330.0,250.0,85.0,3,0,2,1,7/27/2019,7/27/2019,No,strict,0.7,Charlestown,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.5,1.5
1071235,Cozy JP Studio-Best Location!,965697,Chris & Kristina,8/12/2014,"Boston, Massachusetts, United States",within an hour,1.0,1.0,Yes,2,Yes,Yes,Jamaica Plain,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,250.0,40.0,1,0,2,152,5/9/2016,8/23/2019,Yes,strict,3.75,Jamaica Plain,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,9.325,10.0,10.0,10.0,9.999999999999998,10.0,8.875,1,1.0,2.0
7054058,Spacious Apt w/Patio & BBQ,7198154,Marlo,6/29/2016,"Boston, Massachusetts, United States",within an hour,1.0,0.95,Yes,3,Yes,Yes,Boston,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,0.0,10.0,2,0,3,14,7/13/2018,7/31/2019,No,moderate,1.0,Boston,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.55,10.0,10.0,10.0,9.999999999999998,8.875,8.875,2,1.0,4.0
12593295,"Beautiful bedroom, cozy atmosphere",48876489,Rachel,11/11/2018,"Boston, Massachusetts, United States",within a few hours,1.0,0.83,No,1,Yes,No,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,68.0,0.0,0.0,1,0,1,9,6/18/2019,9/4/2019,No,flexible,3.29,Boston,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.9875,10.0,8.875,10.0,8.5,10.0,8.875,1,1.0,2.0
10234895,"Cozy room, 2 min walk to redline T",52601623,Jean,12/28/2018,"Boston, Massachusetts, United States",within an hour,0.98,0.88,No,7,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,200.0,40.0,1,10,1,3,4/18/2019,8/25/2019,No,strict,0.63,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.75,8.875,8.875,10.0,8.5,6.625,8.875,1,1.0,2.0
10138904,Elegant 3BR 2Bath Back Bay Apts.,51673899,Harriette Ferne,12/17/2018,"Boston, Massachusetts, United States",within a day,0.77,0.33,No,16,Yes,No,Boston,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,330.0,0.0,0.0,1,0,2,10,1/14/2019,8/21/2019,No,strict,1.27,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.55,8.875,10.0,10.0,9.999999999999998,10.0,8.875,7,0.3333333333333333,4.0
10379031,"Huge, Stately, Clean, Beacon Hill, Reno,",53427121,Michael,1/4/2019,"Boston, Massachusetts, United States",within a day,1.0,0.72,No,1,Yes,No,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,275.0,500.0,100.0,1,0,3,8,5/28/2019,8/11/2019,No,flexible,2.33,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,1,1.0,2.0
1949996,Beautiful 1BR in Great Location,8829183,Eran,9/13/2016,"Boston, Massachusetts, United States",within an hour,1.0,0.67,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,0.0,0.0,2,15,2,23,1/2/2017,8/22/2019,No,moderate,0.7,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,10.0,8.875,2,1.0,4.0
